23.54694,87.29129,21:58:30,02-01-2019,231,642,824,0.09,44,32.74,39.5,240.75
23.54694,87.29129,21:58:32,02-01-2019,231,642,824,0.09,51,32.56,39.5,238.03
23.54694,87.29129,21:58:33,02-01-2019,220,630,822,0.09,45,32.56,39.5,239.38
23.54694,87.29129,21:58:34,02-01-2019,218,626,809,0.09,44,32.56,39.5,239.38
23.54694,87.29129,21:58:35,02-01-2019,219,622,806,0.09,51,32.38,39.5,240.19
23.54694,87.29129,21:58:37,02-01-2019,219,622,806,0.09,44,32.56,39.5,238.75
23.54694,87.29129,21:58:38,02-01-2019,208,564,743,0.09,52,32.56,39.5,238.66
23.54694,87.29129,21:58:39,02-01-2019,210,566,741,0.09,45,32.56,39.5,239.06
23.54694,87.29129,21:58:40,02-01-2019,210,566,741,0.1,49,32.56,39.5,236.47
23.54694,87.29129,21:58:42,02-01-2019,210,566,741,0.09,46,32.56,39.5,238.19
23.54694,87.29129,21:58:43,02-01-2019,213,590,770,0.09,43,33.65,39.5,238.47
23.54694,87.29129,21:58:44,02-01-2019,213,590,770,0.09,46,33.65,39.5,238.78
23.54694,87.29129,21:58:45,02-01-2019,226,644,827,0.09,51,33.65,39.5,238.41
23.54694,87.29129,21:58:47,02-01-2019,226,650,825,0.09,52,33.65,39.5,238.56
23.54694,87.29129,21:58:48,02-01-2019,226,654,817,0.1,45,32.92,39.5,239.34
23.54694,87.29129,21:58:49,02-01-2019,226,654,817,0.1,45,32.02,39.5,238.72
23.54694,87.29129,21:58:50,02-01-2019,225,654,821,0.1,50,32.38,39.5,239.97
23.54694,87.29129,21:58:52,02-01-2019,223,654,824,0.09,45,32.38,39.5,238.56
23.54694,87.29129,21:58:53,02-01-2019,218,654,829,0.1,45,32.2,39.5,238.84
23.546894,87.291245,21:58:54,02-01-2019,218,654,829,0.1,43,32.02,39.5,239.13
23.546894,87.291245,21:58:55,02-01-2019,223,658,844,0.1,52,32.2,39.5,238.78
23.546894,87.291245,21:58:57,02-01-2019,219,660,842,0.1,50,32.2,39.5,238.44
23.546894,87.291245,21:58:58,02-01-2019,219,662,844,0.1,46,32.2,39.5,239.09
23.546894,87.291245,21:58:59,02-01-2019,219,662,844,0.1,49,32.2,39.5,239.38
23.546894,87.291245,21:59:00,02-01-2019,217,664,837,0.1,49,29.25,39.5,239.5
23.546894,87.291245,21:59:02,02-01-2019,221,664,833,0.1,49,29.76,39.5,239.84
23.546894,87.291245,21:59:03,02-01-2019,223,664,835,0.1,43,31.67,39.5,239.5
23.546835,87.291222,21:55:07,02-01-2019,236,664,853,0.07,63,36.1,62.06,24.03
